unit,sex,age,acl00,geo\time	2010 	2000 
TIME_SP,M,Y15-20,AC99NSP,RO	0:09 	: 
TIME_SP,M,Y15-20,AC99NSP,RS	0:01 	: 
TIME_SP,M,Y15-20,AC99NSP,TR	0:07 	: 
TIME_SP,M,Y15-20,AC99NSP,UK	0:45 	: 
TIME_SP,M,Y15-20,AC9A,AT	1:27 	: 
TIME_SP,M,Y15-20,AC9A,BE	1:20 	: 
TIME_SP,M,Y15-20,AC9A,DE	1:21 	: 
TIME_SP,M,Y15-20,AC9A,EE	1:34 	: 
TIME_SP,M,Y15-20,AC9A,EL	1:07 	: 
TIME_SP,M,Y15-20,AC9A,ES	1:09 	: 
TIME_SP,M,Y15-20,AC9A,FI	1:29 	: 
TIME_SP,M,Y15-20,AC9A,FR	1:13 	: 
TIME_SP,M,Y15-20,AC9A,HU	1:37 	: 
TIME_SP,M,Y15-20,AC9A,IT	1:44 	: 
TIME_SP,M,Y15-20,AC9A,LU	1:27 	: 
TIME_SP,M,Y15-20,AC9A,NL	1:37 	: 
TIME_SP,M,Y15-20,AC9A,NO	1:38 	: 
TIME_SP,M,Y15-20,AC9A,PL	1:18 	: 
TIME_SP,M,Y15-20,AC9A,RO	1:10 	: 
TIME_SP,M,Y15-20,AC9A,RS	1:33 	: 
TIME_SP,M,Y15-20,AC9A,TR	1:16 	: 
TIME_SP,M,Y15-20,AC9A,UK	2:02 	: 
TIME_SP,M,Y15-20,AC9B,AT	0:22 	: 
TIME_SP,M,Y15-20,AC9B,BE	0:27 	: 
TIME_SP,M,Y15-20,AC9B,DE	0:23 	: 
TIME_SP,M,Y15-20,AC9B,EE	0:26 	: 
TIME_SP,M,Y15-20,AC9B,EL	0:26 	: 
TIME_SP,M,Y15-20,AC9B,ES	0:24 	: 
TIME_SP,M,Y15-20,AC9B,FI	0:23 	: 
TIME_SP,M,Y15-20,AC9B,FR	0:21 	: 
TIME_SP,M,Y15-20,AC9B,HU	0:49 	: 
TIME_SP,M,Y15-20,AC9B,IT	0:35 	: 
TIME_SP,M,Y15-20,AC9B,LU	0:37 	: 
TIME_SP,M,Y15-20,AC9B,NL	0:29 	: 
TIME_SP,M,Y15-20,AC9B,NO	0:26 	: 
TIME_SP,M,Y15-20,AC9B,PL	0:32 	: 
TIME_SP,M,Y15-20,AC9B,RO	0:25 	: 
TIME_SP,M,Y15-20,AC9B,RS	0:27 	: 
TIME_SP,M,Y15-20,AC9B,TR	0:15 	: 
TIME_SP,M,Y15-20,AC9B,UK	0:22 	: 
TIME_SP,M,Y15-20,AC9C,AT	0:01 	: 
TIME_SP,M,Y15-20,AC9C,BE	0:00 	: 
TIME_SP,M,Y15-20,AC9C,DE	0:01 	: 
TIME_SP,M,Y15-20,AC9C,EE	0:00 	: 
TIME_SP,M,Y15-20,AC9C,EL	0:00 	: 
TIME_SP,M,Y15-20,AC9C,ES	0:02 	: 
TIME_SP,M,Y15-20,AC9C,FI	0:01 	: 
TIME_SP,M,Y15-20,AC9C,FR	0:02 	: 
TIME_SP,M,Y15-20,AC9C,HU	0:01 	: 
TIME_SP,M,Y15-20,AC9C,IT	0:01 	: 
TIME_SP,M,Y15-20,AC9C,LU	0:00 	: 
TIME_SP,M,Y15-20,AC9C,NL	0:00 	: 
TIME_SP,M,Y15-20,AC9C,NO	0:00 	: 
TIME_SP,M,Y15-20,AC9C,PL	0:01 	: 
TIME_SP,M,Y15-20,AC9C,RO	0:00 	: 
TIME_SP,M,Y15-20,AC9C,RS	0:01 	: 
TIME_SP,M,Y15-20,AC9C,TR	0:00 	: 
TIME_SP,M,Y15-20,AC9C,UK	0:01 	: 
TIME_SP,M,Y15-20,AC9D,AT	0:38 	: 
TIME_SP,M,Y15-20,AC9D,BE	0:40 	: 
TIME_SP,M,Y15-20,AC9D,DE	0:30 	: 
TIME_SP,M,Y15-20,AC9D,EE	0:27 	: 
TIME_SP,M,Y15-20,AC9D,EL	0:31 	: 
TIME_SP,M,Y15-20,AC9D,ES	0:31 	: 
TIME_SP,M,Y15-20,AC9D,FI	0:42 	: 
TIME_SP,M,Y15-20,AC9D,FR	0:18 	: 
TIME_SP,M,Y15-20,AC9D,HU	0:26 	: 
TIME_SP,M,Y15-20,AC9D,IT	0:51 	: 
TIME_SP,M,Y15-20,AC9D,LU	0:30 	: 
TIME_SP,M,Y15-20,AC9D,NL	0:37 	: 
TIME_SP,M,Y15-20,AC9D,NO	0:43 	: 
TIME_SP,M,Y15-20,AC9D,PL	0:30 	: 
TIME_SP,M,Y15-20,AC9D,RO	0:22 	: 
TIME_SP,M,Y15-20,AC9D,RS	0:46 	: 
TIME_SP,M,Y15-20,AC9D,TR	0:22 	: 
TIME_SP,M,Y15-20,AC9D,UK	0:31 	: 
TIME_SP,M,Y15-20,TOTAL,AT	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,BE	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,DE	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,EE	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,EL	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,ES	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,FI	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,FR	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,HU	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,IT	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,LU	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,NL	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,NO	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,PL	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,RO	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,RS	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,TR	24:00 	: 
TIME_SP,M,Y15-20,TOTAL,UK	24:00 	: 
TIME_SP,M,Y20-24,AC0,AT	10:12 	: 
TIME_SP,M,Y20-24,AC0,BE	11:23 	10:47 
TIME_SP,M,Y20-24,AC0,BG	: 	12:15 
TIME_SP,M,Y20-24,AC0,DE	10:48 	10:38 
TIME_SP,M,Y20-24,AC0,EE	11:08 	10:29 
TIME_SP,M,Y20-24,AC0,EL	11:50 	: 
TIME_SP,M,Y20-24,AC0,ES	11:54 	11:07 
TIME_SP,M,Y20-24,AC0,FI	10:47 	10:53 
TIME_SP,M,Y20-24,AC0,FR	11:30 	11:48 
TIME_SP,M,Y20-24,AC0,HU	12:00 	: 
TIME_SP,M,Y20-24,AC0,IT	11:14 	11:22 
TIME_SP,M,Y20-24,AC0,LT	: 	10:59 
TIME_SP,M,Y20-24,AC0,LU	11:55 	: 
TIME_SP,M,Y20-24,AC0,LV	: 	10:39 
TIME_SP,M,Y20-24,AC0,NL	11:17 	: 
TIME_SP,M,Y20-24,AC0,NO	10:35 	10:27 
TIME_SP,M,Y20-24,AC0,PL	10:57 	10:59 
TIME_SP,M,Y20-24,AC0,RO	11:51 	: 
TIME_SP,M,Y20-24,AC0,RS	10:47 	: 
TIME_SP,M,Y20-24,AC0,SI	: 	10:44 
TIME_SP,M,Y20-24,AC0,TR	11:44 	: 
TIME_SP,M,Y20-24,AC0,UK	10:44 	10:51 
TIME_SP,M,Y20-24,AC01,AT	8:29 	: 
TIME_SP,M,Y20-24,AC01,BE	8:51 	8:37 
TIME_SP,M,Y20-24,AC01,BG	: 	9:06 
TIME_SP,M,Y20-24,AC01,DE	8:41 	8:33 
TIME_SP,M,Y20-24,AC01,EE	9:00 	8:26 
TIME_SP,M,Y20-24,AC01,EL	8:21 	: 
TIME_SP,M,Y20-24,AC01,ES	9:01 	8:42 
TIME_SP,M,Y20-24,AC01,FI	8:53 	9:02 
TIME_SP,M,Y20-24,AC01,FR	8:45 	9:04 
TIME_SP,M,Y20-24,AC01,HU	8:52 	: 
TIME_SP,M,Y20-24,AC01,IT	8:23 	8:20 
TIME_SP,M,Y20-24,AC01,LT	: 	8:44 
TIME_SP,M,Y20-24,AC01,LU	9:18 	: 
TIME_SP,M,Y20-24,AC01,LV	: 	8:39 
TIME_SP,M,Y20-24,AC01,NL	8:47 	: 
TIME_SP,M,Y20-24,AC01,NO	8:39 	8:27 
TIME_SP,M,Y20-24,AC01,PL	8:42 	8:43 
TIME_SP,M,Y20-24,AC01,RO	8:46 	: 
TIME_SP,M,Y20-24,AC01,RS	8:17 	: 
TIME_SP,M,Y20-24,AC01,SI	: 	8:44 
TIME_SP,M,Y20-24,AC01,TR	8:57 	: 
TIME_SP,M,Y20-24,AC01,UK	8:40 	8:57 
TIME_SP,M,Y20-24,AC02,AT	0:59 	: 
TIME_SP,M,Y20-24,AC02,BE	1:40 	1:29 
TIME_SP,M,Y20-24,AC02,BG	: 	2:29 
TIME_SP,M,Y20-24,AC02,DE	1:20 	1:20 
TIME_SP,M,Y20-24,AC02,EE	1:22 	1:11 
TIME_SP,M,Y20-24,AC02,EL	2:35 	: 
TIME_SP,M,Y20-24,AC02,ES	2:06 	1:38 
TIME_SP,M,Y20-24,AC02,FI	1:13 	1:18 
TIME_SP,M,Y20-24,AC02,FR	1:56 	2:06 
TIME_SP,M,Y20-24,AC02,HU	1:46 	: 
TIME_SP,M,Y20-24,AC02,IT	1:55 	1:58 
TIME_SP,M,Y20-24,AC02,LT	: 	1:25 
TIME_SP,M,Y20-24,AC02,LU	1:38 	: 
TIME_SP,M,Y20-24,AC02,LV	: 	1:27 
TIME_SP,M,Y20-24,AC02,NL	1:46 	: 
TIME_SP,M,Y20-24,AC02,NO	1:09 	1:19 
TIME_SP,M,Y20-24,AC02,PL	1:22 	1:26 
TIME_SP,M,Y20-24,AC02,RO	1:51 	: 
TIME_SP,M,Y20-24,AC02,RS	1:33 	: 
TIME_SP,M,Y20-24,AC02,SI	: 	1:21 
TIME_SP,M,Y20-24,AC02,TR	1:52 	: 
TIME_SP,M,Y20-24,AC02,UK	1:22 	1:13 
TIME_SP,M,Y20-24,AC03,AT	0:44 	: 
TIME_SP,M,Y20-24,AC03,BE	0:53 	0:41 
TIME_SP,M,Y20-24,AC03,BG	: 	0:41 
TIME_SP,M,Y20-24,AC03,DE	0:46 	0:45 
TIME_SP,M,Y20-24,AC03,EE	0:46 	0:52 
TIME_SP,M,Y20-24,AC03,EL	0:53 	: 
TIME_SP,M,Y20-24,AC03,ES	0:48 	0:47 
TIME_SP,M,Y20-24,AC03,FI	0:41 	0:33 
TIME_SP,M,Y20-24,AC03,FR	0:48 	0:38 
TIME_SP,M,Y20-24,AC03,HU	1:23 	: 
TIME_SP,M,Y20-24,AC03,IT	0:56 	1:03 
TIME_SP,M,Y20-24,AC03,LT	: 	0:50 
TIME_SP,M,Y20-24,AC03,LU	1:00 	: 
TIME_SP,M,Y20-24,AC03,LV	: 	0:33 
TIME_SP,M,Y20-24,AC03,NL	0:44 	: 
TIME_SP,M,Y20-24,AC03,NO	0:46 	0:41 
TIME_SP,M,Y20-24,AC03,PL	0:53 	0:49 
TIME_SP,M,Y20-24,AC03,RO	1:14 	: 
TIME_SP,M,Y20-24,AC03,RS	0:58 	: 
TIME_SP,M,Y20-24,AC03,SI	: 	0:38 
TIME_SP,M,Y20-24,AC03,TR	0:55 	: 
TIME_SP,M,Y20-24,AC03,UK	0:42 	0:41 
TIME_SP,M,Y20-24,AC1A,AT	4:30 	: 
TIME_SP,M,Y20-24,AC1A,BE	2:13 	2:55 
TIME_SP,M,Y20-24,AC1A,BG	: 	3:08 
TIME_SP,M,Y20-24,AC1A,DE	3:08 	3:27 
TIME_SP,M,Y20-24,AC1A,EE	3:24 	4:42 
TIME_SP,M,Y20-24,AC1A,EL	1:18 	: 
TIME_SP,M,Y20-24,AC1A,ES	2:13 	3:36 
TIME_SP,M,Y20-24,AC1A,FI	2:24 	2:50 
TIME_SP,M,Y20-24,AC1A,FR	2:18 	2:37 
TIME_SP,M,Y20-24,AC1A,HU	2:05 	: 
TIME_SP,M,Y20-24,AC1A,IT	3:00 	3:13 
TIME_SP,M,Y20-24,AC1A,LT	: 	4:08 
TIME_SP,M,Y20-24,AC1A,LU	2:53 	: 
TIME_SP,M,Y20-24,AC1A,LV	: 	4:28 
TIME_SP,M,Y20-24,AC1A,NL	2:24 	: 
TIME_SP,M,Y20-24,AC1A,NO	3:03 	3:56 
TIME_SP,M,Y20-24,AC1A,PL	3:42 	2:48 
TIME_SP,M,Y20-24,AC1A,RO	3:13 	: 
TIME_SP,M,Y20-24,AC1A,RS	2:52 	: 
TIME_SP,M,Y20-24,AC1A,SI	: 	2:49 
TIME_SP,M,Y20-24,AC1A,TR	4:16 	: 
TIME_SP,M,Y20-24,AC1A,UK	3:23 	4:00 
TIME_SP,M,Y20-24,AC1B,AT	0:18 	: 
TIME_SP,M,Y20-24,AC1B,BE	0:06 	0:06 
TIME_SP,M,Y20-24,AC1B,BG	: 	0:08 
TIME_SP,M,Y20-24,AC1B,DE	0:06 	0:08 
TIME_SP,M,Y20-24,AC1B,EE	0:04 	0:08 
TIME_SP,M,Y20-24,AC1B,EL	0:06 	: 
TIME_SP,M,Y20-24,AC1B,ES	0:07 	0:05 
TIME_SP,M,Y20-24,AC1B,FI	0:01 	0:02 
TIME_SP,M,Y20-24,AC1B,FR	0:13 	0:03 
TIME_SP,M,Y20-24,AC1B,HU	0:01 	: 
TIME_SP,M,Y20-24,AC1B,IT	0:04 	0:04 
TIME_SP,M,Y20-24,AC1B,LT	: 	0:02 
TIME_SP,M,Y20-24,AC1B,LU	0:04 	: 
TIME_SP,M,Y20-24,AC1B,LV	: 	0:04 
TIME_SP,M,Y20-24,AC1B,NL	0:04 	: 
TIME_SP,M,Y20-24,AC1B,NO	0:00 	0:01 
TIME_SP,M,Y20-24,AC1B,PL	0:03 	0:04 
TIME_SP,M,Y20-24,AC1B,RO	0:03 	: 
TIME_SP,M,Y20-24,AC1B,RS	0:08 	: 
TIME_SP,M,Y20-24,AC1B,SI	: 	0:04 
TIME_SP,M,Y20-24,AC1B,TR	0:03 	: 
TIME_SP,M,Y20-24,AC1B,UK	0:14 	0:05 
TIME_SP,M,Y20-24,AC1_TR,AT	4:48 	: 
TIME_SP,M,Y20-24,AC1_TR,BE	2:19 	3:01 
TIME_SP,M,Y20-24,AC1_TR,BG	: 	3:16 
TIME_SP,M,Y20-24,AC1_TR,DE	3:14 	3:35 
TIME_SP,M,Y20-24,AC1_TR,EE	3:28 	4:50 
TIME_SP,M,Y20-24,AC1_TR,EL	1:24 	: 
TIME_SP,M,Y20-24,AC1_TR,ES	2:20 	3:42 
TIME_SP,M,Y20-24,AC1_TR,FI	2:25 	2:52 
TIME_SP,M,Y20-24,AC1_TR,FR	2:31 	2:41 
TIME_SP,M,Y20-24,AC1_TR,HU	2:07 	: 
TIME_SP,M,Y20-24,AC1_TR,IT	3:04 	3:17 
TIME_SP,M,Y20-24,AC1_TR,LT	: 	4:10 
TIME_SP,M,Y20-24,AC1_TR,LU	2:57 	: 
TIME_SP,M,Y20-24,AC1_TR,LV	: 	4:32 
TIME_SP,M,Y20-24,AC1_TR,NL	2:28 	: 
TIME_SP,M,Y20-24,AC1_TR,NO	3:03 	3:57 
TIME_SP,M,Y20-24,AC1_TR,PL	3:44 	2:52 
TIME_SP,M,Y20-24,AC1_TR,RO	3:16 	: 
TIME_SP,M,Y20-24,AC1_TR,RS	2:59 	: 
TIME_SP,M,Y20-24,AC1_TR,SI	: 	2:53 
TIME_SP,M,Y20-24,AC1_TR,TR	4:19 	: 
TIME_SP,M,Y20-24,AC1_TR,UK	3:37 	4:05 
TIME_SP,M,Y20-24,AC2,AT	1:32 	: 
TIME_SP,M,Y20-24,AC2,BE	1:54 	1:24 
TIME_SP,M,Y20-24,AC2,BG	: 	0:24 
TIME_SP,M,Y20-24,AC2,DE	1:13 	1:05 
TIME_SP,M,Y20-24,AC2,EE	0:40 	0:32 
TIME_SP,M,Y20-24,AC2,EL	1:37 	: 
TIME_SP,M,Y20-24,AC2,ES	1:27 	1:34 
TIME_SP,M,Y20-24,AC2,FI	1:05 	1:16 
TIME_SP,M,Y20-24,AC2,FR	1:52 	1:54 
TIME_SP,M,Y20-24,AC2,HU	1:40 	: 
TIME_SP,M,Y20-24,AC2,IT	1:49 	1:22 
TIME_SP,M,Y20-24,AC2,LT	: 	1:08 
TIME_SP,M,Y20-24,AC2,LU	1:42 	: 
TIME_SP,M,Y20-24,AC2,LV	: 	0:51 
TIME_SP,M,Y20-24,AC2,NL	1:27 	: 
TIME_SP,M,Y20-24,AC2,NO	1:04 	0:54 
TIME_SP,M,Y20-24,AC2,PL	1:09 	1:26 
TIME_SP,M,Y20-24,AC2,RO	0:56 	: 
TIME_SP,M,Y20-24,AC2,RS	1:01 	: 
TIME_SP,M,Y20-24,AC2,SI	: 	1:30 
TIME_SP,M,Y20-24,AC2,TR	0:48 	: 
TIME_SP,M,Y20-24,AC2,UK	1:02 	0:48 
TIME_SP,M,Y20-24,AC212,AT	0:48 	: 
TIME_SP,M,Y20-24,AC212,BE	0:49 	0:33 
TIME_SP,M,Y20-24,AC212,BG	: 	0:07 
TIME_SP,M,Y20-24,AC212,DE	0:28 	0:20 
TIME_SP,M,Y20-24,AC212,EE	0:10 	0:14 
TIME_SP,M,Y20-24,AC212,EL	0:37 	: 
TIME_SP,M,Y20-24,AC212,ES	0:36 	0:39 
TIME_SP,M,Y20-24,AC212,FI	0:34 	0:22 
TIME_SP,M,Y20-24,AC212,FR	0:33 	0:40 
TIME_SP,M,Y20-24,AC212,HU	0:34 	: 
TIME_SP,M,Y20-24,AC212,IT	1:07 	0:41 
TIME_SP,M,Y20-24,AC212,LT	: 	0:13 
TIME_SP,M,Y20-24,AC212,LU	0:54 	: 
TIME_SP,M,Y20-24,AC212,LV	: 	0:19 
TIME_SP,M,Y20-24,AC212,NL	0:31 	: 
TIME_SP,M,Y20-24,AC212,NO	0:14 	0:13 
TIME_SP,M,Y20-24,AC212,PL	0:25 	0:39 
TIME_SP,M,Y20-24,AC212,RO	0:12 	: 
TIME_SP,M,Y20-24,AC212,RS	0:32 	: 
TIME_SP,M,Y20-24,AC212,SI	: 	0:52 
TIME_SP,M,Y20-24,AC212,TR	0:22 	: 
TIME_SP,M,Y20-24,AC212,UK	0:26 	0:11 
TIME_SP,M,Y20-24,AC21A,AT	0:44 	: 
TIME_SP,M,Y20-24,AC21A,BE	1:02 	0:43 
TIME_SP,M,Y20-24,AC21A,BG	: 	0:16 
TIME_SP,M,Y20-24,AC21A,DE	0:38 	0:35 
TIME_SP,M,Y20-24,AC21A,EE	0:25 	0:18 
TIME_SP,M,Y20-24,AC21A,EL	1:00 	: 
TIME_SP,M,Y20-24,AC21A,ES	0:32 	0:44 
TIME_SP,M,Y20-24,AC21A,FI	0:32 	0:50 
TIME_SP,M,Y20-24,AC21A,FR	1:17 	1:11 
TIME_SP,M,Y20-24,AC21A,HU	0:54 	: 
TIME_SP,M,Y20-24,AC21A,IT	0:40 	0:37 
TIME_SP,M,Y20-24,AC21A,LT	: 	0:55 
TIME_SP,M,Y20-24,AC21A,LU	0:47 	: 
TIME_SP,M,Y20-24,AC21A,LV	: 	0:30 
TIME_SP,M,Y20-24,AC21A,NL	0:46 	: 
TIME_SP,M,Y20-24,AC21A,NO	0:49 	0:41 
TIME_SP,M,Y20-24,AC21A,PL	0:43 	0:45 
TIME_SP,M,Y20-24,AC21A,RO	0:42 	: 
TIME_SP,M,Y20-24,AC21A,RS	0:28 	: 
TIME_SP,M,Y20-24,AC21A,SI	: 	0:35 
TIME_SP,M,Y20-24,AC21A,TR	0:26 	: 
TIME_SP,M,Y20-24,AC21A,UK	0:25 	0:29 
TIME_SP,M,Y20-24,AC22,AT	0:00 	: 
TIME_SP,M,Y20-24,AC22,BE	0:03 	0:08 
TIME_SP,M,Y20-24,AC22,BG	: 	0:01 
TIME_SP,M,Y20-24,AC22,DE	0:07 	0:09 
TIME_SP,M,Y20-24,AC22,EE	0:05 	0:00 
TIME_SP,M,Y20-24,AC22,EL	0:00 	: 
TIME_SP,M,Y20-24,AC22,ES	0:19 	0:11 
TIME_SP,M,Y20-24,AC22,FI	0:00 	0:04 
TIME_SP,M,Y20-24,AC22,FR	0:02 	0:03 
TIME_SP,M,Y20-24,AC22,HU	0:12 	: 
TIME_SP,M,Y20-24,AC22,IT	0:02 	0:03 
TIME_SP,M,Y20-24,AC22,LT	: 	0:01 
TIME_SP,M,Y20-24,AC22,LU	0:01 	: 
TIME_SP,M,Y20-24,AC22,LV	: 	0:02 
TIME_SP,M,Y20-24,AC22,NL	0:10 	: 
TIME_SP,M,Y20-24,AC22,NO	0:01 	: 
TIME_SP,M,Y20-24,AC22,PL	0:02 	0:03 
TIME_SP,M,Y20-24,AC22,RO	0:03 	: 
TIME_SP,M,Y20-24,AC22,RS	0:01 	: 
TIME_SP,M,Y20-24,AC22,SI	: 	0:02 
TIME_SP,M,Y20-24,AC22,TR	0:00 	: 
TIME_SP,M,Y20-24,AC22,UK	0:11 	0:07 
TIME_SP,M,Y20-24,AC3,AT	1:13 	: 
TIME_SP,M,Y20-24,AC3,BE	1:00 	1:04 
TIME_SP,M,Y20-24,AC3,BG	: 	1:06 
TIME_SP,M,Y20-24,AC3,DE	1:02 	0:54 
TIME_SP,M,Y20-24,AC3,EE	1:16 	1:26 
TIME_SP,M,Y20-24,AC3,EL	0:52 	: 
TIME_SP,M,Y20-24,AC3,ES	0:58 	0:45 
TIME_SP,M,Y20-24,AC3,FI	1:27 	1:18 
TIME_SP,M,Y20-24,AC3,FR	1:00 	1:04 
TIME_SP,M,Y20-24,AC3,HU	1:14 	: 
TIME_SP,M,Y20-24,AC3,IT	0:31 	0:29 
TIME_SP,M,Y20-24,AC3,LT	: 	0:59 
TIME_SP,M,Y20-24,AC3,LU	1:02 	: 
TIME_SP,M,Y20-24,AC3,LV	: 	1:10 
TIME_SP,M,Y20-24,AC3,NL	1:21 	: 
TIME_SP,M,Y20-24,AC3,NO	1:19 	1:12 
TIME_SP,M,Y20-24,AC3,PL	1:24 	1:19 
TIME_SP,M,Y20-24,AC3,RO	1:18 	: 
TIME_SP,M,Y20-24,AC3,RS	0:53 	: 
TIME_SP,M,Y20-24,AC3,SI	: 	1:23 
TIME_SP,M,Y20-24,AC3,TR	0:38 	: 
TIME_SP,M,Y20-24,AC3,UK	1:01 	1:10 
TIME_SP,M,Y20-24,AC313,AT	0:03 	: 
TIME_SP,M,Y20-24,AC313,BE	0:05 	0:03 
TIME_SP,M,Y20-24,AC313,BG	: 	0:03 
TIME_SP,M,Y20-24,AC313,DE	0:03 	0:03 
TIME_SP,M,Y20-24,AC313,EE	0:03 	0:03 
TIME_SP,M,Y20-24,AC313,EL	0:02 	: 
TIME_SP,M,Y20-24,AC313,ES	0:05 	0:02 
TIME_SP,M,Y20-24,AC313,FI	0:03 	0:02 
TIME_SP,M,Y20-24,AC313,FR	0:03 	0:05 
TIME_SP,M,Y20-24,AC313,HU	0:04 	: 
TIME_SP,M,Y20-24,AC313,IT	0:01 	0:02 
TIME_SP,M,Y20-24,AC313,LT	: 	0:03 
TIME_SP,M,Y20-24,AC313,LU	0:05 	: 
TIME_SP,M,Y20-24,AC313,LV	: 	0:02 
TIME_SP,M,Y20-24,AC313,NL	0:05 	: 
TIME_SP,M,Y20-24,AC313,NO	0:05 	0:04 
TIME_SP,M,Y20-24,AC313,PL	0:04 	0:02 
TIME_SP,M,Y20-24,AC313,RO	0:04 	: 
TIME_SP,M,Y20-24,AC313,RS	0:02 	: 
TIME_SP,M,Y20-24,AC313,SI	: 	0:03 
TIME_SP,M,Y20-24,AC313,TR	0:02 	: 
TIME_SP,M,Y20-24,AC313,UK	0:03 	0:03 
TIME_SP,M,Y20-24,AC31A,AT	0:11 	: 
TIME_SP,M,Y20-24,AC31A,BE	0:10 	0:09 
TIME_SP,M,Y20-24,AC31A,BG	: 	0:05 
TIME_SP,M,Y20-24,AC31A,DE	0:12 	0:06 
TIME_SP,M,Y20-24,AC31A,EE	0:10 	0:13 
TIME_SP,M,Y20-24,AC31A,EL	0:04 	: 
TIME_SP,M,Y20-24,AC31A,ES	0:10 	0:11 
TIME_SP,M,Y20-24,AC31A,FI	0:20 	0:13 
TIME_SP,M,Y20-24,AC31A,FR	0:10 	0:08 
TIME_SP,M,Y20-24,AC31A,HU	0:12 	: 
TIME_SP,M,Y20-24,AC31A,IT	0:07 	0:04 
TIME_SP,M,Y20-24,AC31A,LT	: 	0:12 
TIME_SP,M,Y20-24,AC31A,LU	0:11 	: 
TIME_SP,M,Y20-24,AC31A,LV	: 	0:11 
TIME_SP,M,Y20-24,AC31A,NL	0:12 	: 
TIME_SP,M,Y20-24,AC31A,NO	0:21 	0:17 
TIME_SP,M,Y20-24,AC31A,PL	0:16 	0:14 
TIME_SP,M,Y20-24,AC31A,RO	0:08 	: 
TIME_SP,M,Y20-24,AC31A,RS	0:06 	: 
TIME_SP,M,Y20-24,AC31A,SI	: 	0:09 
TIME_SP,M,Y20-24,AC31A,TR	0:06 	: 
TIME_SP,M,Y20-24,AC31A,UK	0:16 	0:19 
TIME_SP,M,Y20-24,AC321,AT	0:08 	: 
TIME_SP,M,Y20-24,AC321,BE	0:03 	0:03 
TIME_SP,M,Y20-24,AC321,BG	: 	0:04 
TIME_SP,M,Y20-24,AC321,DE	0:08 	0:05 
TIME_SP,M,Y20-24,AC321,EE	0:05 	0:06 
TIME_SP,M,Y20-24,AC321,EL	0:09 	: 
TIME_SP,M,Y20-24,AC321,ES	0:06 	0:05 
TIME_SP,M,Y20-24,AC321,FI	0:07 	0:03 
TIME_SP,M,Y20-24,AC321,FR	0:08 	0:06 
TIME_SP,M,Y20-24,AC321,HU	0:07 	: 
TIME_SP,M,Y20-24,AC321,IT	0:04 	0:03 
TIME_SP,M,Y20-24,AC321,LT	: 	0:08 
TIME_SP,M,Y20-24,AC321,LU	0:01 	: 
TIME_SP,M,Y20-24,AC321,LV	: 	0:04 
TIME_SP,M,Y20-24,AC321,NL	0:08 	: 
TIME_SP,M,Y20-24,AC321,NO	0:12 	0:09 
TIME_SP,M,Y20-24,AC321,PL	0:12 	0:09 
TIME_SP,M,Y20-24,AC321,RO	0:07 	: 
TIME_SP,M,Y20-24,AC321,RS	0:06 	: 
TIME_SP,M,Y20-24,AC321,SI	: 	0:06 
TIME_SP,M,Y20-24,AC321,TR	0:02 	: 
TIME_SP,M,Y20-24,AC321,UK	0:04 	0:06 
TIME_SP,M,Y20-24,AC32A,AT	0:08 	: 
TIME_SP,M,Y20-24,AC32A,BE	0:08 	0:08 
TIME_SP,M,Y20-24,AC32A,BG	: 	0:12 
TIME_SP,M,Y20-24,AC32A,DE	0:08 	0:06 
TIME_SP,M,Y20-24,AC32A,EE	0:09 	0:08 
TIME_SP,M,Y20-24,AC32A,EL	0:02 	: 
TIME_SP,M,Y20-24,AC32A,ES	0:05 	0:04 
TIME_SP,M,Y20-24,AC32A,FI	0:07 	0:08 
TIME_SP,M,Y20-24,AC32A,FR	0:07 	0:06 
TIME_SP,M,Y20-24,AC32A,HU	0:13 	: 
TIME_SP,M,Y20-24,AC32A,IT	0:03 	0:03 
TIME_SP,M,Y20-24,AC32A,LT	: 	0:07 
TIME_SP,M,Y20-24,AC32A,LU	0:09 	: 
TIME_SP,M,Y20-24,AC32A,LV	: 	0:09 
TIME_SP,M,Y20-24,AC32A,NL	0:07 	: 
TIME_SP,M,Y20-24,AC32A,NO	0:08 	0:04 
TIME_SP,M,Y20-24,AC32A,PL	0:12 	0:08 
TIME_SP,M,Y20-24,AC32A,RO	0:20 	: 
TIME_SP,M,Y20-24,AC32A,RS	0:15 	: 
TIME_SP,M,Y20-24,AC32A,SI	: 	0:13 
TIME_SP,M,Y20-24,AC32A,TR	0:02 	: 
